,country,indicator_value,year,value
2696,US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1977,6.5016839947284
2697,US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1976,5.74481263549081
2698,US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1975,9.14314686496539
2699,US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1974,11.0548048048047
2700,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2023,80300.0
2701,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2022,76590.0
2702,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2021,71330.0
2703,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2020,64690.0
2704,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2019,66200.0
2705,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2018,63360.0
2706,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2017,59130.0
2707,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2016,57060.0
2708,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2015,56510.0
2709,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2014,55670.0
2710,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2013,53860.0
2711,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2012,52690.0
2712,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2011,50670.0
2713,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2010,49190.0
2714,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2009,47910.0
2715,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2008,49110.0
2716,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2007,48530.0
2717,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2006,47850.0
2718,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2005,46190.0
2719,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2004,43520.0
2720,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2003,39770.0
2721,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2002,37320.0
2722,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2001,36710.0
2723,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2000,35960.0
2724,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1999,33680.0
2725,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1998,32040.0
2726,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1997,31280.0
2727,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1996,30270.0
2728,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1995,29040.0
2729,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1994,27660.0
2730,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1993,26390.0
2731,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1992,25680.0
2732,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1991,24270.0
2733,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1990,24060.0
2734,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1989,23770.0
2735,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1988,23490.0
2736,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1987,21390.0
2737,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1986,19110.0
2738,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1985,17460.0
2739,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1984,16210.0
2740,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1983,14570.0
2741,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1982,14220.0
2742,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1981,14360.0
2743,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1980,13390.0
2744,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1979,12200.0
2745,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1978,10760.0
2746,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1977,9590.0
2747,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1976,8960.0
2748,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1975,8510.0
2749,US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1974,7980.0
2801,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2022,110.385331665016
2802,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2021,118.88850192661
2803,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2020,124.733177163573
2804,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2019,100.119044327749
2805,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2018,98.4497724592085
2806,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2017,97.021634906855
2807,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2016,97.9289348480368
2808,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2015,95.9561452218224
2809,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2014,95.454198507531
2810,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2013,95.3225056118879
2811,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2012,93.6492746079881
2812,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2011,89.5467947782693
2813,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2010,84.9643739761343
2814,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2009,75.8420374764117
2815,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2008,63.8151121520296
2816,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2007,55.6599218970435
2817,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2006,55.46735161303
2818,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2005,56.5388574158363
2819,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2004,56.6622734054524
2820,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2003,56.2503655146228
2821,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2002,53.8625384615103
2822,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2001,52.4436801645522
2823,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2000,33.2676418736523
2824,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1999,37.7272880185298
2825,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1998,41.1291544339911
2826,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1997,44.1174824705231
2827,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1996,46.7417685500108
2828,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1995,47.2095352870886
2829,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1994,47.3534821707435
2830,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1993,48.2461403335599
2831,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1992,46.0501444176036
2832,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1991,44.0615972806026
2833,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1990,40.933943570707
2834,US,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1989,39.128400199944
2851,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2022,-971119000000.0
2852,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2021,-858239000000.0
2853,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2020,-626391000000.0
2854,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2019,-578504000000.0
2855,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2018,-593077000000.0
2856,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2017,-543329000000.0
2857,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2016,-503272000000.0
2858,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2015,-524320000000.0
2859,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2014,-508900000000.0
2860,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2013,-478453000000.0
2861,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2012,-551617000000.0
2862,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2011,-579616000000.0
2863,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2010,-532308000000.0
2864,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2009,-419153000000.0
2865,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2008,-740871000000.0
2866,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2007,-735933000000.0
2867,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2006,-786453000000.0
2868,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2005,-739902000000.0
2869,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2004,-634141000000.0
2870,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2003,-521955000000.0
2871,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2002,-439745000000.0
2872,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2001,-376747000000.0
2873,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2000,-381073000000.0
2874,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1999,-259550000000.0
2875,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1998,-162711000000.0
2876,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1997,-101971000000.0
2877,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1996,-96377000000.0
2878,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1995,-89762000000.0
2879,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1994,-92487000000.0
2880,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1993,-65174000000.0
2881,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1992,-34738000000.0
2882,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1991,-28613000000.0
2883,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1990,-77855000000.0
2884,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1989,-86741000000.0
2885,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1988,-109392000000.0
2886,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1987,-144770000000.0
2887,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1986,-131869000000.0
2888,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1985,-114018000000.0
2889,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1984,-102727000000.0
2890,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1983,-51642000000.0
2891,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1982,-19974000000.0
2892,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1981,-12519000000.0
2893,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1980,-13056000000.0
2894,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1979,-22545000000.0
2895,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1978,-25367000000.0
2896,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1977,-23094000000.0
2897,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1976,-1631000000.0
2898,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1975,15976000000.0
2899,US,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1974,-815000000.0
2901,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2022,77.4341463414634
2902,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2021,76.3292682926829
2903,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2020,76.9804878048781
2904,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2019,78.7878048780488
2905,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2018,78.6390243902439
2906,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2017,78.5390243902439
2907,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2016,78.5390243902439
2908,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2015,78.690243902439
2909,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2014,78.8414634146341
2910,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2013,78.7414634146342
2911,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2012,78.7414634146342
2912,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2011,78.6414634146341
2913,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2010,78.5414634146342
2914,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2009,78.390243902439
2915,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2008,78.0390243902439
2916,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2007,77.9878048780488
2917,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2006,77.6878048780488
2918,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2005,77.4878048780488
2919,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2004,77.4878048780488
2920,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2003,77.0365853658537
2921,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2002,76.9365853658537
2922,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2001,76.8365853658537
2923,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2000,76.6365853658537
2924,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1999,76.5829268292683
2925,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1998,76.5804878048781
2926,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1997,76.4292682926829
2927,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1996,76.0268292682927
2928,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1995,75.6219512195122
2929,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1994,75.619512195122
2930,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1993,75.419512195122
2931,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1992,75.6170731707317
2932,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1991,75.3658536585366
2933,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1990,75.2146341463415
2934,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1989,75.0170731707317
2935,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1988,74.7658536585366
2936,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1987,74.7658536585366
2937,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1986,74.6146341463415
2938,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1985,74.5634146341464
2939,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1984,74.5634146341464
2940,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1983,74.4634146341463
2941,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1982,74.3609756097561
2942,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1981,74.009756097561
2943,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1980,73.609756097561
2944,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1979,73.8048780487805
2945,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1978,73.3560975609756
2946,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1977,73.2560975609756
2947,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1976,72.8560975609756
2948,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1975,72.6048780487805
2949,US,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1974,71.9560975609756
2951,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2022,388078000000.0
2952,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2021,493085000000.0
2953,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2020,138363000000.0
2954,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2019,315984000000.0
2955,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2018,214715000000.0
2956,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2017,380823000000.0
2957,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2016,474388000000.0
2958,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2015,511434000000.0
2959,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2014,251856000000.0
2960,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2013,288131000000.0
2961,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2012,250345000000.0
2962,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2011,263497000000.0
2963,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2010,264039000000.0
2964,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2009,161083000000.0
2965,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2008,341092000000.0
2966,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2007,346613000000.0
2967,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2006,298463000000.0
2968,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2005,142344000000.0
2969,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2004,213641000000.0
2970,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2003,117106000000.0
2971,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2002,111055000000.0
2972,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2001,172496000000.0
2973,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2000,349125000000.0
2974,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1999,312449000000.0
2975,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1998,211150000000.0
2976,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1997,122150000000.0
2977,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1996,97660000000.0
2978,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1995,69080000000.0
2979,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1994,55940000000.0
2980,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1993,50230000000.0
2981,US,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1992,30310000000.0
